scale_label,candidate_id,official_id,query_name,benchmark_group,g_class,mongodb_pattern,document_strategy,db_name,base_materialization_status,base_materialization_error,materialization_status,materialization_exactness,physical_collections_created_json,physical_indexes_created_json,loaded_collections_json,warnings_json,unsupported_reason,materialization_seconds,ready_for_benchmark,builder_script
sf3,ldbc_snb_ins3_g4_9ec9f8f6,INS3,INS3_AddLikeToComment,primary,G4,explicit_edge_collection,edge_document,ldbc_snb_phys_sf3_sf3_ldbc_snb_ins3_g4_9ec9f8f6,completed,,ready_generic,generic_template,"[{""collection"": ""phys_ldbc_snb_ins3_g4_9ec9f8f6_edge_person_likes_comment"", ""documents"": 5281724, ""endpoint_inference"": ""root_pk_priority"", ""relationship"": ""person_likes_comment"", ""role"": ""generic_explicit_edge_collection""}]","[{""collection"": ""phys_ldbc_snb_ins3_g4_9ec9f8f6_edge_person_likes_comment"", ""index"": ""source_id_1""}, {""collection"": ""phys_ldbc_snb_ins3_g4_9ec9f8f6_edge_person_likes_comment"", ""index"": ""target_id_1""}, {""collection"": ""phys_ldbc_snb_ins3_g4_9ec9f8f6_edge_person_likes_comment"", ""index"": ""source_id_1_creation_date_-1""}]","{""comments"": 6413095, ""forums"": 221792, ""person_likes_comment"": 5281724, ""persons"": 24328, ""places"": 1460, ""posts"": 2597141}","[""Could not infer endpoint fields for relationship collection comment_reply_of_comment."", ""Could not infer endpoint fields for relationship collection post_has_tag."", ""Could not infer endpoint fields for relationship collection person_knows_person."", ""Could not infer endpoint fields for relationship collection forum_has_member_person."", ""Could not infer endpoint fields for relationship collection person_work_at_organisation."", ""Could not infer endpoint fields for relationship collection person_has_interest_tag."", ""Could not infer endpoint fields for relationship collection comment_reply_of_post."", ""Could not infer endpoint fields for relationship collection forum_has_moderator_person."", ""Could not infer endpoint fields for relationship collection person_likes_post."", ""Could not infer endpoint fields for relationship collection person_study_at_organisation."", ""Could not infer endpoint fields for relationship collection forum_has_tag."", ""Could not infer endpoint fields for relationship collection forum_container_of_post."", ""Could not infer endpoint fields for relationship collection comment_has_tag.""]",,435.1704151239246,True,build_ldbc_snb_physical_materializations.py
sf3,ldbc_snb_ins3_g6_c1c01729,INS3,INS3_AddLikeToComment,primary,G6,referenced_or_reverse_indexed_edges,edge_reference_reverse_index,ldbc_snb_phys_sf3_sf3_ldbc_snb_ins3_g6_c1c01729,completed,,ready_generic,generic_template,"[{""collection"": ""phys_ldbc_snb_ins3_g6_c1c01729_rev_person_likes_comment"", ""documents"": 5281724, ""endpoint_inference"": ""root_pk_priority"", ""relationship"": ""person_likes_comment"", ""role"": ""generic_reverse_index""}]","[{""collection"": ""phys_ldbc_snb_ins3_g6_c1c01729_rev_person_likes_comment"", ""index"": ""lookup_id_1""}, {""collection"": ""phys_ldbc_snb_ins3_g6_c1c01729_rev_person_likes_comment"", ""index"": ""referenced_id_1""}, {""collection"": ""phys_ldbc_snb_ins3_g6_c1c01729_rev_person_likes_comment"", ""index"": ""lookup_id_1_creation_date_-1""}]","{""comments"": 6413095, ""forums"": 221792, ""person_likes_comment"": 5281724, ""persons"": 24328, ""places"": 1460, ""posts"": 2597141}","[""Could not infer endpoint fields for reverse index from forum_container_of_post."", ""Could not infer endpoint fields for reverse index from forum_has_member_person."", ""Could not infer endpoint fields for reverse index from person_knows_person."", ""Could not infer endpoint fields for reverse index from post_has_tag."", ""Could not infer endpoint fields for reverse index from forum_has_moderator_person."", ""Could not infer endpoint fields for reverse index from comment_reply_of_comment."", ""Could not infer endpoint fields for reverse index from person_work_at_organisation."", ""Could not infer endpoint fields for reverse index from comment_reply_of_post."", ""Could not infer endpoint fields for reverse index from person_study_at_organisation."", ""Could not infer endpoint fields for reverse index from person_has_interest_tag."", ""Could not infer endpoint fields for reverse index from person_likes_post."", ""Could not infer endpoint fields for reverse index from comment_has_tag."", ""Could not infer endpoint fields for reverse index from forum_has_tag.""]",,434.798864223063,True,build_ldbc_snb_physical_materializations.py
sf3,ldbc_snb_ins4_g0_63b0def3,INS4,INS4_AddForum,primary,G0,root_with_references,reference,ldbc_snb_phys_sf3_sf3_ldbc_snb_ins4_g0_63b0def3,completed,,ready,query_specific,"[{""collection"": ""forums"", ""documents"": 221792, ""relationships_available"": [""forum_container_of_post"", ""forum_has_member_person"", ""person_has_interest_tag"", ""person_likes_post"", ""person_likes_comment"", ""post_has_tag"", ""person_work_at_organisation"", ""forum_has_tag"", ""forum_has_moderator_person"", ""person_study_at_organisation"", ""comment_has_tag"", ""comment_reply_of_post"", ""comment_reply_of_comment"", ""person_knows_person""], ""role"": ""normalized_reference_baseline""}]",[],"{""comments"": 6413095, ""forum_has_moderator_person"": 221792, ""forum_has_tag"": 767382, ""forums"": 221792, ""persons"": 24328, ""places"": 1460, ""posts"": 2597141, ""tags"": 16080}",[],,274.2849465282634,True,build_ldbc_snb_physical_materializations.py
sf3,ldbc_snb_ins4_g3_b5f0ac72,INS4,INS4_AddForum,primary,G3,root_with_references_or_summaries,reference_summary,ldbc_snb_phys_sf3_sf3_ldbc_snb_ins4_g3_b5f0ac72,completed,,ready_generic,generic_template,"[{""collection"": ""phys_ldbc_snb_ins4_g3_b5f0ac72_root_summary"", ""documents"": 221792, ""role"": ""generic_root_summary"", ""root_collection"": ""forums"", ""root_inference"": ""artifact"", ""root_pk"": ""forum_id""}]","[{""collection"": ""phys_ldbc_snb_ins4_g3_b5f0ac72_root_summary"", ""index"": ""root_id_1""}]","{""comments"": 6413095, ""forum_has_moderator_person"": 221792, ""forum_has_tag"": 767382, ""forums"": 221792, ""persons"": 24328, ""places"": 1460, ""posts"": 2597141, ""tags"": 16080}","[""No ID fields found in post_has_tag; skipped for root summary."", ""No ID fields found in person_likes_post; skipped for root summary."", ""No ID fields found in person_has_interest_tag; skipped for root summary."", ""No ID fields found in person_study_at_organisation; skipped for root summary."", ""No ID fields found in person_work_at_organisation; skipped for root summary."", ""No ID fields found in comment_has_tag; skipped for root summary."", ""No ID fields found in comment_reply_of_post; skipped for root summary."", ""No ID fields found in forum_container_of_post; skipped for root summary."", ""No ID fields found in forum_has_member_person; skipped for root summary."", ""No ID fields found in person_knows_person; skipped for root summary."", ""No ID fields found in comment_reply_of_comment; skipped for root summary."", ""No ID fields found in person_likes_comment; skipped for root summary.""]",,282.1748443171382,True,build_ldbc_snb_physical_materializations.py
sf3,ldbc_snb_ins5_g4_79a744a2,INS5,INS5_AddForumMembership,primary,G4,explicit_edge_collection,edge_document,ldbc_snb_phys_sf3_sf3_ldbc_snb_ins5_g4_79a744a2,completed,,ready_generic,generic_template,"[{""collection"": ""phys_ldbc_snb_ins5_g4_79a744a2_edge_forum_has_member_person"", ""documents"": 4982242, ""endpoint_inference"": ""root_pk_priority"", ""relationship"": ""forum_has_member_person"", ""role"": ""generic_explicit_edge_collection""}]","[{""collection"": ""phys_ldbc_snb_ins5_g4_79a744a2_edge_forum_has_member_person"", ""index"": ""source_id_1""}, {""collection"": ""phys_ldbc_snb_ins5_g4_79a744a2_edge_forum_has_member_person"", ""index"": ""target_id_1""}, {""collection"": ""phys_ldbc_snb_ins5_g4_79a744a2_edge_forum_has_member_person"", ""index"": ""source_id_1_creation_date_-1""}]","{""comments"": 6413095, ""forum_has_member_person"": 4982242, ""forums"": 221792, ""persons"": 24328, ""places"": 1460, ""posts"": 2597141}","[""Could not infer endpoint fields for relationship collection comment_has_tag."", ""Could not infer endpoint fields for relationship collection comment_reply_of_comment."", ""Could not infer endpoint fields for relationship collection comment_reply_of_post."", ""Could not infer endpoint fields for relationship collection post_has_tag."", ""Could not infer endpoint fields for relationship collection forum_has_moderator_person."", ""Could not infer endpoint fields for relationship collection person_likes_comment."", ""Could not infer endpoint fields for relationship collection person_knows_person."", ""Could not infer endpoint fields for relationship collection person_likes_post."", ""Could not infer endpoint fields for relationship collection person_has_interest_tag."", ""Could not infer endpoint fields for relationship collection person_work_at_organisation."", ""Could not infer endpoint fields for relationship collection person_study_at_organisation."", ""Could not infer endpoint fields for relationship collection forum_has_tag."", ""Could not infer endpoint fields for relationship collection forum_container_of_post.""]",,429.7476485730149,True,build_ldbc_snb_physical_materializations.py
sf3,ldbc_snb_ins5_g6_9496cfdb,INS5,INS5_AddForumMembership,primary,G6,referenced_or_reverse_indexed_edges,edge_reference_reverse_index,ldbc_snb_phys_sf3_sf3_ldbc_snb_ins5_g6_9496cfdb,completed,,ready_generic,generic_template,"[{""collection"": ""phys_ldbc_snb_ins5_g6_9496cfdb_rev_forum_has_member_person"", ""documents"": 4982242, ""endpoint_inference"": ""root_pk_priority"", ""relationship"": ""forum_has_member_person"", ""role"": ""generic_reverse_index""}]","[{""collection"": ""phys_ldbc_snb_ins5_g6_9496cfdb_rev_forum_has_member_person"", ""index"": ""lookup_id_1""}, {""collection"": ""phys_ldbc_snb_ins5_g6_9496cfdb_rev_forum_has_member_person"", ""index"": ""referenced_id_1""}, {""collection"": ""phys_ldbc_snb_ins5_g6_9496cfdb_rev_forum_has_member_person"", ""index"": ""lookup_id_1_creation_date_-1""}]","{""comments"": 6413095, ""forum_has_member_person"": 4982242, ""forums"": 221792, ""persons"": 24328, ""places"": 1460, ""posts"": 2597141}","[""Could not infer endpoint fields for reverse index from person_study_at_organisation."", ""Could not infer endpoint fields for reverse index from post_has_tag."", ""Could not infer endpoint fields for reverse index from comment_has_tag."", ""Could not infer endpoint fields for reverse index from comment_reply_of_comment."", ""Could not infer endpoint fields for reverse index from person_likes_comment."", ""Could not infer endpoint fields for reverse index from comment_reply_of_post."", ""Could not infer endpoint fields for reverse index from person_has_interest_tag."", ""Could not infer endpoint fields for reverse index from person_work_at_organisation."", ""Could not infer endpoint fields for reverse index from forum_container_of_post."", ""Could not infer endpoint fields for reverse index from forum_has_tag."", ""Could not infer endpoint fields for reverse index from person_likes_post."", ""Could not infer endpoint fields for reverse index from person_knows_person."", ""Could not infer endpoint fields for reverse index from forum_has_moderator_person.""]",,431.96137655805796,True,build_ldbc_snb_physical_materializations.py
sf3,ldbc_snb_ins6_g0_50983b9d,INS6,INS6_AddPost,primary,G0,root_with_references,reference,ldbc_snb_phys_sf3_sf3_ldbc_snb_ins6_g0_50983b9d,completed,,ready,query_specific,"[{""collection"": ""posts"", ""documents"": 2597141, ""relationships_available"": [""forum_has_moderator_person"", ""forum_has_member_person"", ""person_study_at_organisation"", ""post_is_located_in_place"", ""person_has_interest_tag"", ""comment_reply_of_post"", ""post_has_tag"", ""comment_has_tag"", ""forum_container_of_post"", ""person_knows_person"", ""person_likes_comment"", ""post_has_creator_person"", ""person_work_at_organisation"", ""person_likes_post"", ""forum_has_tag"", ""comment_reply_of_comment""], ""role"": ""normalized_reference_baseline""}]",[],"{""comments"": 6413095, ""forum_container_of_post"": 2597141, ""forums"": 221792, ""persons"": 24328, ""places"": 1460, ""post_has_creator_person"": 2597141, ""post_has_tag"": 2229757, ""post_is_located_in_place"": 2597141, ""posts"": 2597141, ""tags"": 16080}",[],,391.3077627536841,True,build_ldbc_snb_physical_materializations.py
sf3,ldbc_snb_ins6_g3_d110d93b,INS6,INS6_AddPost,primary,G3,root_with_references_or_summaries,reference_summary,ldbc_snb_phys_sf3_sf3_ldbc_snb_ins6_g3_d110d93b,completed,,ready_generic,generic_template,"[{""collection"": ""phys_ldbc_snb_ins6_g3_d110d93b_root_summary"", ""documents"": 2597141, ""role"": ""generic_root_summary"", ""root_collection"": ""posts"", ""root_inference"": ""artifact"", ""root_pk"": ""post_id""}]","[{""collection"": ""phys_ldbc_snb_ins6_g3_d110d93b_root_summary"", ""index"": ""root_id_1""}]","{""comments"": 6413095, ""forum_container_of_post"": 2597141, ""forums"": 221792, ""persons"": 24328, ""places"": 1460, ""post_has_creator_person"": 2597141, ""post_has_tag"": 2229757, ""post_is_located_in_place"": 2597141, ""posts"": 2597141, ""tags"": 16080}","[""No ID fields found in person_knows_person; skipped for root summary."", ""No ID fields found in comment_reply_of_post; skipped for root summary."", ""No ID fields found in person_study_at_organisation; skipped for root summary."", ""No ID fields found in forum_has_moderator_person; skipped for root summary."", ""No ID fields found in person_likes_post; skipped for root summary."", ""No ID fields found in person_work_at_organisation; skipped for root summary."", ""No ID fields found in forum_has_member_person; skipped for root summary."", ""No ID fields found in person_has_interest_tag; skipped for root summary."", ""No ID fields found in forum_has_tag; skipped for root summary."", ""No ID fields found in person_likes_comment; skipped for root summary."", ""No ID fields found in comment_has_tag; skipped for root summary."", ""No ID fields found in comment_reply_of_comment; skipped for root summary.""]",,531.1492306478322,True,build_ldbc_snb_physical_materializations.py
sf3,ldbc_snb_ins6_g7_2ba4aefb,INS6,INS6_AddPost,secondary_affected,G7,containment_baseline,containment_reference,ldbc_snb_phys_sf3_sf3_ldbc_snb_ins6_g7_2ba4aefb,completed,,ready,query_specific,"[{""collection"": ""posts"", ""documents"": 2597141, ""relationships_available"": [""person_work_at_organisation"", ""person_knows_person"", ""forum_has_tag"", ""post_has_tag"", ""forum_has_member_person"", ""person_likes_comment"", ""post_has_creator_person"", ""comment_reply_of_post"", ""person_has_interest_tag"", ""forum_has_moderator_person"", ""person_likes_post"", ""comment_has_tag"", ""post_is_located_in_place"", ""person_study_at_organisation"", ""forum_container_of_post"", ""comment_reply_of_comment""], ""role"": ""containment_reference_baseline""}]",[],"{""comments"": 6413095, ""forum_container_of_post"": 2597141, ""forums"": 221792, ""persons"": 24328, ""places"": 1460, ""post_has_creator_person"": 2597141, ""post_has_tag"": 2229757, ""post_is_located_in_place"": 2597141, ""posts"": 2597141, ""tags"": 16080}",[],,388.73639829596505,True,build_ldbc_snb_physical_materializations.py
sf3,ldbc_snb_ins6_g9_0dad4d32,INS6,INS6_AddPost,secondary_affected,G9,hybrid_containment,hybrid_embed_reference_summary,ldbc_snb_phys_sf3_sf3_ldbc_snb_ins6_g9_0dad4d32,completed,,ready_generic,generic_template,"[{""collection"": ""phys_ldbc_snb_ins6_g9_0dad4d32_root_summary"", ""documents"": 2597141, ""role"": ""generic_root_summary"", ""root_collection"": ""posts"", ""root_inference"": ""artifact"", ""root_pk"": ""post_id""}]","[{""collection"": ""phys_ldbc_snb_ins6_g9_0dad4d32_root_summary"", ""index"": ""root_id_1""}]","{""comments"": 6413095, ""forum_container_of_post"": 2597141, ""forums"": 221792, ""persons"": 24328, ""places"": 1460, ""post_has_creator_person"": 2597141, ""post_has_tag"": 2229757, ""post_is_located_in_place"": 2597141, ""posts"": 2597141, ""tags"": 16080}","[""No ID fields found in person_likes_comment; skipped for root summary."", ""No ID fields found in person_knows_person; skipped for root summary."", ""No ID fields found in forum_has_moderator_person; skipped for root summary."", ""No ID fields found in comment_reply_of_comment; skipped for root summary."", ""No ID fields found in forum_has_member_person; skipped for root summary."", ""No ID fields found in person_work_at_organisation; skipped for root summary."", ""No ID fields found in person_has_interest_tag; skipped for root summary."", ""No ID fields found in comment_has_tag; skipped for root summary."", ""No ID fields found in person_likes_post; skipped for root summary."", ""No ID fields found in person_study_at_organisation; skipped for root summary."", ""No ID fields found in forum_has_tag; skipped for root summary."", ""No ID fields found in comment_reply_of_post; skipped for root summary.""]",,530.4093008507043,True,build_ldbc_snb_physical_materializations.py
sf3,ldbc_snb_ins7_g0_1f628fad,INS7,INS7_AddComment,primary,G0,root_with_references,reference,ldbc_snb_phys_sf3_sf3_ldbc_snb_ins7_g0_1f628fad,completed,,ready,query_specific,"[{""collection"": ""comments"", ""documents"": 6413095, ""relationships_available"": [""person_likes_post"", ""forum_container_of_post"", ""comment_has_tag"", ""person_has_interest_tag"", ""person_knows_person"", ""forum_has_tag"", ""comment_has_creator_person"", ""forum_has_moderator_person"", ""post_has_tag"", ""forum_has_member_person"", ""comment_reply_of_post"", ""person_study_at_organisation"", ""comment_is_located_in_place"", ""comment_reply_of_comment"", ""person_work_at_organisation"", ""person_likes_comment""], ""role"": ""normalized_reference_baseline""}]",[],"{""comment_has_creator_person"": 6413095, ""comment_has_tag"": 8426418, ""comment_is_located_in_place"": 6413095, ""comment_reply_of_comment"": 3251228, ""comment_reply_of_post"": 3161867, ""comments"": 6413095, ""forums"": 221792, ""persons"": 24328, ""places"": 1460, ""posts"": 2597141, ""tags"": 16080}",[],,611.5999504621141,True,build_ldbc_snb_physical_materializations.py
sf3,ldbc_snb_ins7_g3_e7300dd8,INS7,INS7_AddComment,primary,G3,root_with_references_or_summaries,reference_summary,ldbc_snb_phys_sf3_sf3_ldbc_snb_ins7_g3_e7300dd8,completed,,ready_generic,generic_template,"[{""collection"": ""phys_ldbc_snb_ins7_g3_e7300dd8_root_summary"", ""documents"": 6413095, ""role"": ""generic_root_summary"", ""root_collection"": ""comments"", ""root_inference"": ""artifact"", ""root_pk"": ""comment_id""}]","[{""collection"": ""phys_ldbc_snb_ins7_g3_e7300dd8_root_summary"", ""index"": ""root_id_1""}]","{""comment_has_creator_person"": 6413095, ""comment_has_tag"": 8426418, ""comment_is_located_in_place"": 6413095, ""comment_reply_of_comment"": 3251228, ""comment_reply_of_post"": 3161867, ""comments"": 6413095, ""forums"": 221792, ""persons"": 24328, ""places"": 1460, ""posts"": 2597141, ""tags"": 16080}","[""No ID fields found in person_has_interest_tag; skipped for root summary."", ""No ID fields found in forum_container_of_post; skipped for root summary."", ""No ID fields found in forum_has_member_person; skipped for root summary."", ""No ID fields found in person_work_at_organisation; skipped for root summary."", ""No ID fields found in forum_has_tag; skipped for root summary."", ""No ID fields found in forum_has_moderator_person; skipped for root summary."", ""No ID fields found in person_study_at_organisation; skipped for root summary."", ""No ID fields found in post_has_tag; skipped for root summary."", ""No ID fields found in person_likes_post; skipped for root summary."", ""No ID fields found in person_likes_comment; skipped for root summary."", ""No ID fields found in person_knows_person; skipped for root summary.""]",,979.3084704610519,True,build_ldbc_snb_physical_materializations.py
sf3,ldbc_snb_ins7_g7_c86de251,INS7,INS7_AddComment,secondary_affected,G7,containment_baseline,containment_reference,ldbc_snb_phys_sf3_sf3_ldbc_snb_ins7_g7_c86de251,completed,,ready,query_specific,"[{""collection"": ""comments"", ""documents"": 6413095, ""relationships_available"": [""comment_reply_of_comment"", ""forum_container_of_post"", ""forum_has_member_person"", ""person_knows_person"", ""comment_reply_of_post"", ""comment_has_tag"", ""forum_has_moderator_person"", ""person_likes_post"", ""comment_has_creator_person"", ""post_has_tag"", ""person_work_at_organisation"", ""person_likes_comment"", ""comment_is_located_in_place"", ""forum_has_tag"", ""person_study_at_organisation"", ""person_has_interest_tag""], ""role"": ""containment_reference_baseline""}]",[],"{""comment_has_creator_person"": 6413095, ""comment_has_tag"": 8426418, ""comment_is_located_in_place"": 6413095, ""comment_reply_of_comment"": 3251228, ""comment_reply_of_post"": 3161867, ""comments"": 6413095, ""forums"": 221792, ""persons"": 24328, ""places"": 1460, ""posts"": 2597141, ""tags"": 16080}",[],,612.0723881809972,True,build_ldbc_snb_physical_materializations.py
sf3,ldbc_snb_ins7_g9_bcd2ce9b,INS7,INS7_AddComment,secondary_affected,G9,hybrid_containment,hybrid_embed_reference_summary,ldbc_snb_phys_sf3_sf3_ldbc_snb_ins7_g9_bcd2ce9b,completed,,ready_generic,generic_template,"[{""collection"": ""phys_ldbc_snb_ins7_g9_bcd2ce9b_root_summary"", ""documents"": 6413095, ""role"": ""generic_root_summary"", ""root_collection"": ""comments"", ""root_inference"": ""artifact"", ""root_pk"": ""comment_id""}]","[{""collection"": ""phys_ldbc_snb_ins7_g9_bcd2ce9b_root_summary"", ""index"": ""root_id_1""}]","{""comment_has_creator_person"": 6413095, ""comment_has_tag"": 8426418, ""comment_is_located_in_place"": 6413095, ""comment_reply_of_comment"": 3251228, ""comment_reply_of_post"": 3161867, ""comments"": 6413095, ""forums"": 221792, ""persons"": 24328, ""places"": 1460, ""posts"": 2597141, ""tags"": 16080}","[""No ID fields found in person_has_interest_tag; skipped for root summary."", ""No ID fields found in person_likes_post; skipped for root summary."", ""No ID fields found in person_likes_comment; skipped for root summary."", ""No ID fields found in person_study_at_organisation; skipped for root summary."", ""No ID fields found in post_has_tag; skipped for root summary."", ""No ID fields found in forum_container_of_post; skipped for root summary."", ""No ID fields found in forum_has_member_person; skipped for root summary."", ""No ID fields found in forum_has_tag; skipped for root summary."", ""No ID fields found in forum_has_moderator_person; skipped for root summary."", ""No ID fields found in person_work_at_organisation; skipped for root summary."", ""No ID fields found in person_knows_person; skipped for root summary.""]",,996.5507392273284,True,build_ldbc_snb_physical_materializations.py
sf3,ldbc_snb_ins8_g0_2acc6939,INS8,INS8_AddFriendship,primary,G0,root_with_references,reference,ldbc_snb_phys_sf3_sf3_ldbc_snb_ins8_g0_2acc6939,completed,,ready,query_specific,"[{""collection"": ""persons"", ""documents"": 24328, ""relationships_available"": [""person_likes_comment"", ""person_knows_person"", ""comment_has_tag"", ""post_has_tag"", ""person_study_at_organisation"", ""forum_has_moderator_person"", ""person_has_interest_tag"", ""forum_has_tag"", ""comment_reply_of_comment"", ""person_likes_post"", ""comment_reply_of_post"", ""person_work_at_organisation"", ""forum_has_member_person"", ""forum_container_of_post""], ""role"": ""normalized_reference_baseline""}]",[],"{""comments"": 6413095, ""forums"": 221792, ""person_knows_person"": 565247, ""persons"": 24328, ""places"": 1460, ""posts"": 2597141}",[],,255.39297846192494,True,build_ldbc_snb_physical_materializations.py
sf3,ldbc_snb_ins8_g3_8e5c5f42,INS8,INS8_AddFriendship,primary,G3,root_with_references_or_summaries,reference_summary,ldbc_snb_phys_sf3_sf3_ldbc_snb_ins8_g3_8e5c5f42,completed,,ready_generic,generic_template,"[{""collection"": ""phys_ldbc_snb_ins8_g3_8e5c5f42_root_summary"", ""documents"": 20830, ""role"": ""generic_root_summary"", ""root_collection"": ""persons"", ""root_inference"": ""artifact"", ""root_pk"": ""person_id""}]","[{""collection"": ""phys_ldbc_snb_ins8_g3_8e5c5f42_root_summary"", ""index"": ""root_id_1""}]","{""comments"": 6413095, ""forums"": 221792, ""person_knows_person"": 565247, ""persons"": 24328, ""places"": 1460, ""posts"": 2597141}","[""No ID fields found in person_work_at_organisation; skipped for root summary."", ""No ID fields found in person_has_interest_tag; skipped for root summary."", ""No ID fields found in forum_has_member_person; skipped for root summary."", ""No ID fields found in comment_reply_of_post; skipped for root summary."", ""No ID fields found in forum_container_of_post; skipped for root summary."", ""No ID fields found in forum_has_moderator_person; skipped for root summary."", ""No ID fields found in person_likes_comment; skipped for root summary."", ""No ID fields found in comment_reply_of_comment; skipped for root summary."", ""No ID fields found in forum_has_tag; skipped for root summary."", ""No ID fields found in post_has_tag; skipped for root summary."", ""No ID fields found in person_likes_post; skipped for root summary."", ""No ID fields found in person_study_at_organisation; skipped for root summary."", ""No ID fields found in comment_has_tag; skipped for root summary.""]",,267.38794039702043,True,build_ldbc_snb_physical_materializations.py
